,port_code,port_name
1338,4504,"Wichita, Kansas"
1339,4504,"Wichita, Kansas"
1340,4505,"Springfield, Missouri"
1341,4505,"Springfield, Missouri"
1342,4506,"Spirit Of St. Louis Airport, St. Louis, Missouri"
1343,4507,"Kansas City Smart Port, Kansas City, Kansas"
1344,4581,"MidAmerica Airport, Mascoutah, Illinois"
1345,4601,"New York/Newark Area, Newark, New Jersey"
1346,4601,"New York/Newark Area, Newark, New Jersey"
1347,4602,"Perth Amboy, New Jersey"
1348,4602,"Perth Amboy, New Jersey"
1349,4670,"UPS, Newark, New Jersey"
1350,4670,"UPS ECCF, Newark, New Jersey"
1351,4671,"Federal Express, Newark, New Jersey"
1352,4671,"Federal Express ECCF, Newark, New Jersey"
1353,4681,"Morristown Airport, Morristown, New Jersey"
1354,4681,"Morristown Airport, Morristown, New Jersey"
1355,4682,"Stewart International Airport UFF, New Windsor, New York"
1356,4701,"John F. Kennedy Airport, Jamaica, New York"
1357,4701,"John F. Kennedy Airport, Jamaica, New York"
1358,4702,"John F. Kennedy Airport, Jamaica, New York"
1359,4755,"JFK Alternate, Jamaica, New York"
1360,4770,"Federal Express Corp., Jamaica, New York"
1361,4771,"NYACC, Jamaica, New York"
1362,4771,"NYACC ECCF, Jamaica, New York"
1363,4772,"DHL Airways, Jamaica, New York"
1364,4772,"DHL Airways, Jamaica, New York"
1365,4773,"Emery Worldwide, Jamaica, New York"
1366,4773,"Micom ECCF, Jamaica, New York"
1367,4774,"Air France, Jamaica, New York"
1368,4774,"IBC ECCF, Jamaica, New York"
1369,4775,"Dworkin/Cosell Courier, Jamaica, New York"
1370,4776,"Swissair (Skyracer), Jamaica, New York"
1371,4777,"Alitalia (Aliexpress), Jamaica, New York"
1372,4778,"Fedex Corp JFK ECCF, Jamaica, New York"
1373,4901,"Aguadilla, Puerto Rico"
1374,4904,"Fajardo, Puerto Rico"
1375,4906,"Humacao, Puerto Rico"
1376,4907,"Mayaguez, Puerto Rico"
1377,4907,"Mayaguez, Puerto Rico"
1378,4908,"Ponce, Puerto Rico"
1379,4908,"Ponce, Puerto Rico"
1380,4909,"San Juan, Puerto Rico"
1381,4909,"San Juan, Puerto Rico"
1382,4911,"Jobos, Puerto Rico"
1383,4912,"Guayanilla, Puerto Rico"
1384,4913,"San Juan International Airport, Old San Juan, Puerto Rico"
1385,4913,"San Juan International Airport, Old San Juan, Puerto Rico"
1386,4950,"Border Patrol Sector, Aguadilla, Puerto Rico"
1387,4950,"Border Patrol Sector HQ, Aguadilla, Puerto Rico"
1388,4951,"Ramey Puerto Rico Border Patrol, Aguadilla, Puerto Rico"
1389,4951,"Ramey Puerto Rico Border Patrol, Aguadilla, Puerto Rico"
1390,4978,"Luis Munoz International Airport, Puerto Rico"
1391,4979,"Rafael Hernandez Airport, Puerto Rico"
1392,5101,"Charlotte Amalie, Virgin Islands"
1393,5101,"Charlotte Amalie, St. Thomas, Virgin Islands"
1394,5102,"Cruz Bay, Virgin Islands"
1395,5102,"Cruz Bay, St. John, Virgin Islands"
1396,5103,"Coral Bay, Virgin Islands"
1397,5104,"Christiansted, Virgin Islands"
1398,5104,"Christiansted, St. Croix, Virgin Islands"
1399,5105,"Frederiksted, Virgin Islands"
1400,5105,"Frederiksted, St. Croix, Virgin Islands"
1401,5107,"St. Croix, Virgin Islands"
1402,5108,"Customs & Border Protection, St. Thomas, Virgin Islands"
1403,5201,"Miami, Florida"
1404,5201,"Miami, Florida"
1405,5202,"Key West, Florida"
1406,5202,"Key West, Florida"
1407,5203,"Port Everglades, Florida"
1408,5203,"Port Everglades, Florida"
1409,5204,"West Palm Beach, Florida"
1410,5204,"West Palm Beach, Florida"
1411,5205,"Fort Pierce, Florida"
1412,5205,"Fort Pierce, Florida"
1413,5206,"Miami International Airport , Miami, Florida"
1414,5206,"Miami International Airport, Miami, Florida"
1415,5207,"St. Croix, Virgin Islands"
1416,5208,"Charlotte Amalie, Virgin Islands"
1417,5210,"Fort Lauderdale International Airport, Fort Lauderdale, Florida"
1418,5210,"Fort Lauderdale International Airport, Fort Lauderdale, Florida"
1419,5211,"Key Largo, Florida"
1420,5211,"Key Largo, Florida"
1421,5212,"Pembroke Pines, Florida"
1422,5212,"Pembroke Pines, Florida"
1423,5250,"Border Patrol Sector, Pembroke Pines, Florida"
1424,5250,"Border Patrol Sector HQ, Pembroke Pines, Florida"
1425,5251,"Miami Border Patrol, Pembroke Pines, Florida"
1426,5251,"Miami Border Patrol, Pembroke Pines, Florida"
1427,5252,"West Palm Beach Border Patrol, West Palm Beach, Florida"
1428,5252,"West Palm Beach Border Patrol, West Palm Beach, Florida"
1429,5253,"Marathon Border Patrol, Marathon, Florida"
1430,5255,"Miami Alternate, Miami, Florida"
1431,5255,"Miami Alternate, Miami, Florida"
1432,5270,"International Courier Association, Miami, Florida"
1433,5271,"DHL Worldwide Express, Miami, Florida"
1434,5272,"Miami International Airport, Cargo Facilities Services, Inc., Miami, Florida"
1435,5273,"UPS Miami International Airport, Miami, Florida"
1436,5274,"Fedex Corp Miami ECCF, Miami, Florida"
1437,5281,"Marathon International Airport, Marathon, Florida"
1438,5282,"Boca Raton Airport, Boca Raton, Florida"
1439,5283,"Witham Field GAF, Stuart, Florida"
1440,5295,"UPS Miami International Airport, Miami, Florida"
1441,5295,"UPS Hub Miami International Airport, Miami, Florida"
1442,5296,"DHL Worldwide Express Hub, Miami, Florida"
1443,5297,"Fedex Courier Hub, Miami, Florida"
1444,5297,"Fedex Courier Hub, Miami, Florida"
1445,5298,"IBC Courier Hub, Miami, Florida"
1446,5298,"IBC Courier Hub, Miami, Florida"
1447,5299,"Miami Seaport Alternate, Miami, Florida"
1448,5301,"Houston, Texas"
1449,5301,"Houston, Texas"
1450,5302,"Dallas, Texas"
1451,5303,"Fort Worth, Texas"
1452,5304,"Oklahoma City, Oklahoma"
1453,5305,"Tulsa, Oklahoma"
1454,5306,"Texas City, Texas"
1455,5306,"Texas City, Texas"
1456,5309,"Houston George Bush Intercontinental Airport, Houston, Texas"
1457,5310,"Galveston, Texas"
1458,5311,"Freeport, Texas"
1459,5312,"Corpus Christi, Texas"
1460,5313,"Port Lavaca, Texas"
1461,5313,"Port Lavaca, Texas"
1462,5314,"Hobby International Airport, Houston, Texas"
1463,5315,"Ellington Field, Houston, Texas"
1464,5350,"Border Patrol Sector, McAllen, Texas"
1465,5351,"Mercedes (Weslaco) Border Patrol, Weslaco, Texas"
1466,5352,"Falfurrias Border Patrol, Falfurrias, Texas"
1467,5353,"Rio Grande City Border Patrol, Rio Grande, Texas"
1468,5354,"McAllen Texas Border Patrol, McAllen, Texas"
1469,5355,"Brownsville Border Patrol, Brownsville, Texas"
1470,5356,"Harlingen Texas Border Patrol, Harlingen, Texas"
1471,5357,"Kingsville Texas Border Patrol, Kingsville, Texas"
1472,5358,"Fort Brown Texas Border Patrol, Brownsville, Texas"
1473,5359,"Corpus Christi Border Patrol, Corpus Christi, Texas"
1474,5379,"George Bush Intercontinental Airport, Houston Texas"
1475,5381,"Sugar Land Regional Airport, Sugar Land, Texas"
1476,5382,"Conroe-North, Conroe, Texas"
1477,5401,"Washington, District of Columbia"
1478,5401,"Washington, District of Columbia"
1479,5402,"Alexandria, Virginia"
1480,5402,"Reagan National (DCA), Arlington, Virginia"
1481,5501,"Dallas/Ft. Worth Airport, Texas"
1482,5501,"Dallas/Ft. Worth Airport, Texas"
1483,5502,"Amarillo, Texas"
1484,5502,"Amarillo, Texas"
1485,5503,"Lubbock, Texas"
1486,5503,"Lubbock, Texas"
1487,5504,"Oklahoma City, Oklahoma"
1488,5504,"Oklahoma City, Oklahoma"
1489,5505,"Tulsa, Oklahoma"
1490,5505,"Tulsa, Oklahoma"
1491,5506,"Austin, Texas"
1492,5506,"Austin, Texas"
1493,5507,"San Antonio, Texas"
1494,5507,"San Antonio, Texas"
1495,5512,"Sombra, ONT"
1496,5512,"Sombra, ONT"
1497,5515,"Courtright, ONT"
1498,5515,"Lambton, ONT"
1499,5515,"Lampton, ONT"
1500,5515,"Courtright, ONT/Lambton, ONT/Lampton, ONT"
1501,5515,"Courtright, ONT"
1502,5515,"Lambton, ONT"
1503,5515,"Lampton, ONT"
1504,5515,"Courtright, ONT/Lambton, ONT/Lampton, ONT"
1505,5517,"Corunna, ONT"
1506,5517,"Corunna, ONT"
1507,5520,"Sarnia, ONT"
1508,5520,"Sarnia, ONT"
1509,5520,"Abilene, Texas"
1510,5520,"Abilene, Texas"
1511,5521,"San Angelo, Texas"
1512,5521,"San Angelo, Texas"
1513,5550,"Border Patrol Sector, Marfa, Texas"
1514,5550,"Border Patrol Sector HQ, Marfa, Texas"
1515,5551,"Lubbock Border Patrol, Lubbock, Texas"
1516,5551,"Lubbock Border Patrol, Lubbock, Texas"
1517,5552,"Amarillo Border Patrol, Amarillo, Texas"
1518,5552,"Amarillo Border Patrol, Amarillo, Texas"
1519,5553,"Presidio Texas Border Patrol, Presidio, Texas"
1520,5553,"Presidio Texas Border Patrol, Presidio, Texas"
1521,5554,"Marfa Texas Border Patrol, Marfa, Texas"
1522,5554,"Marfa Texas Border Patrol, Marfa, Texas"
1523,5555,"Pecos Texas Border Patrol, Pecos, Texas"
1524,5555,"Pecos Texas Border Patrol, Pecos, Texas"
1525,5556,"Fort Stockton Border Patrol, Fort Stockton, Texas"
1526,5556,"Fort Stockton Border Patrol, Fort Stockton, Texas"
1527,5557,"Sanderson Texas Border Patrol, Sanderson, Texas"
1528,5557,"Sanderson Texas Border Patrol, Sanderson, Texas"
1529,5558,"Alpine Texas Border Patrol, Alpine, Texas"
1530,5558,"Alpine Texas Border Patrol, Alpine, Texas"
1531,5559,"Big Bend Border Patrol, Big Bend, Texas"
1532,5559,"Big Bend Border Patrol, Big Bend, Texas"
1533,5560,"Sierra Blanca Border Patrol, Sierra Blanca, Texas"
1534,5560,"Sierra Blanca Border Patrol, Sierra Blanca, Texas"
1535,5561,"Van Horn Texas Border Patrol, Van Horn, Texas"
1536,5561,"Van Horn Texas Border Patrol, Van Horn, Texas"
1537,5562,"Midland Texas Border Patrol, Midland, Texas"
1538,5562,"Midland Texas Border Patrol, Midland, Texas"
1539,5578,"San Antonio International Airport, San Antonio, Texas"
1540,5579,"Austin-Bergstrom International Airport, Austin, Texas"
1541,5582,"Midland International Airport, Midland, Texas"
1542,5582,"Midland International Airport, Midland, Texas"
1543,5583,"Fort Worth Alliance Airport, Fort Worth, Texas"
1544,5583,"Fort Worth Alliance Airport, Fort Worth, Texas"
1545,5584,"Addison Airport, Addison, Texas"
1546,5584,"Addison Airport, Addison, Texas"
1547,5585,"Collin County Regional Airport, McKinney, Texas"
1548,5585,"Collin County Regional Airport, McKinney, Texas"
1549,5586,"Ardmore Municipal Airport, Ardmore, Oklahoma"
1550,5587,"Kelly Field Annex, San Antonio, Texas"
1551,5588,"Dallas Love Field, Dallas, Texas"
1552,5589,"Meacham International Airport, Fort Worth, Texas"
1553,5650,"Border Patrol Sector, Chula Vista, California"
1554,5650,"Border Patrol Sector HQ, Chula Vista, California"
1555,5651,"San Clemente, California"
1556,5651,"San Clemente Border Patrol, California"
1557,5652,"Temecula, California"
1558,5652,"Temecula Border Patrol, California"
1559,5653,"Brown Field, San Diego, California"
1560,5653,"Brown Field Border Patrol, San Diego, California"
1561,5654,"Chula Vista Border Patrol, California"
1562,5655,"Campo (Area II) Border Patrol, Campo, California"
1563,5656,"Boulevard California Border Patrol, Boulevard, California"
1564,5657,"El Cajon (Area I) Border Patrol, El Cajon, California"
1565,5658,"Imperial Beach Border Patrol, California"
1566,5750,"Border Patrol Sector HQ, Spokane, Washington"
1567,5751,"Spokane Border Patrol, Spokane, Washington"
1568,5751,"Spokane Border Patrol, Spokane, Washington"
1569,5752,"Pasco Washington Border Patrol, Richland, Washington"
1570,5752,"Pasco Washington Border Patrol, Richland, Washington"
1571,5753,"Oroville Washington Border Patrol, Oroville, Washington"
1572,5753,"Oroville Washington Border Patrol, Oroville, Washington"
1573,5754,"Wenatchee Washington Border Patrol, Wenatchee, Washington"
1574,5754,"Wenatchee Washington Border Patrol, Wenatchee, Washington"
1575,5755,"Colville Washington Border Patrol, Colville, Washington"
1576,5755,"Colville Washington Border Patrol, Colville, Washington"
1577,5756,"Bonners Ferry Idaho Border Patrol, Bonners Ferry, Idaho"
1578,5756,"Bonners Ferry Idaho Border Patrol, Bonners Ferry, Idaho"
1579,5757,"Whitefish Montana Border Patrol, Whitefish, Montana"
1580,5757,"Whitefish Montana Border Patrol, Whitefish, Montana"
1581,5758,"Eureka Montana Border Patrol, Eureka, Montana"
1582,5758,"Eureka Montana Border Patrol, Eureka, Montana"
1583,5759,"Curlew Washington Border Patrol, Curlew, Washington"
1584,6533,"Goderich, ONT"
1585,6533,"Goderich, ONT"
1586,6645,"Nanticoke, ONT"
1587,6645,"Nanticoke, ONT"
1588,6682,"Victoria Harbor, ONT"
1589,6682,"Victoria Harbor, ONT"
1590,6695,"Depot Harbor, ONT"
1591,6695,"Depot Harbor, ONT"
1592,6697,"Parry Sound, ONT"
1593,6697,"Parry Sound, ONT"
1594,6748,"Little Current, ONT"
1595,6748,"Little Current, ONT"
1596,6766,"Meldrum Bay, ONT"
1597,6766,"Meldrum Bay, ONT"
1598,6767,"Serpent Harbor, ONT"
1599,6767,"Spragge, ONT"
1600,6767,"Serpent Harbor, ONT/Spragge, ONT"
1601,6767,"Serpent Harbor, ONT"
1602,6767,"Spragge, ONT"
1603,6767,"Serpent Harbor, ONT/Spragge, ONT"
1604,6768,"Owen Sound, ONT"
1605,6768,"Owen Sound, ONT"
1606,6770,"Oakville, ONT"
1607,6770,"Oakville, ONT"
1608,7100,"Northeast Region, Boston, Massachusetts"
1609,7100,"Northeast Region, Boston, Massachusetts"
1610,7121,"Montreal Quebec Canada, Montreal, Canada"
1611,7121,"Montreal Quebec Canada, Montreal, Canada"
1612,7122,"Toronto Ontario Canada, Toronto, Canada"
1613,7122,"Toronto Ontario Canada, Toronto, Canada"
1614,7238,"Ottawa, ONT"
1615,7238,"Ottawa, ONT"
1616,7400,"Southeast Region, Miami, Florida"
1617,7400,"Southeast Region, Miami, Florida"
1618,7401,"CBP St. Thomas Preclearance, St. Thomas, Virgin Islands"
1619,7401,"CBP St. Thomas Preclearance, St. Thomas, Virgin Islands"
1620,7404,"CBP St. Croix Preclearance, St. Croix, Virgin Islands"
1621,7404,"CBP St. Croix Preclearance, St. Croix, Virgin Islands"
1622,7421,"CBP Bermuda Preclearance, Washington, DC"
1623,7421,"CBP Bermuda Preclearance, Washington, DC"
1624,7422,"CBP Freeport Preclearance, Washington, DC"
1625,7422,"CBP Freeport Preclearance, Washington, DC"
1626,7423,"CBP, Nassau Preclearance, Washington, DC"
1627,7423,"CBP, Nassau Preclearance, Washington, DC"
1628,7424,"CBP, Aruba Preclearance, Washington, DC"
1629,7424,"CBP, Aruba Preclearance, Washington, DC"
1630,7425,"CBP, Punta Cana International Preclearance, Washington, DC"
1631,7500,"South Central Region, New Orleans, Louisiana"
1632,7500,"South Central Region, New Orleans, Louisiana"
1633,7541,"Dublin, IE Preclearance, Washington, DC"
1634,7541,"Dublin, IE Preclearance, Washington, DC"
1635,7542,"Shannon IE Preclearance, Washington, DC"
1636,7542,"Shannon IE Preclearance, Washington, DC"
1637,7543,"CBP Abu Dhabi Preclearance, Washington, DC"
1638,7600,"Southwest Region, Houston, Texas"
1639,7700,"Pacific Region, Long Beach, California"
1640,7700,"Pacific Region, Long Beach, California"
1641,7728,"Pacific Region, San Francisco, California"
1642,7728,"Pacific Region, San Francisco, California"
1643,7729,"Pacific Region, San Francisco, California"
1644,7729,"Pacific Region, San Francisco, California"
1645,7900,"North Central Region, Chicago, Illinois"
1646,7900,"CBP North Central Region, Chicago, Illinois"
1647,7922,"CBP Vancouver Preclear, Washington, DC"
1648,7922,"CBP Vancouver Preclearance, Washington, DC"
1649,7923,"CBP Calgary Preclear, Washington, DC"
1650,7923,"CBP Calgary Preclearance, Washington, DC"
1651,7924,"CBP Edmonton Preclear, Washington, DC"
1652,7924,"CBP Edmonton Preclearance, Washington, DC"
1653,7925,"CBP Montreal Preclear, Washington, DC"
1654,7925,"CBP Montreal Preclearance, Washington, DC"
1655,7926,"CBP Toronto Preclear, Washington, DC"
1656,7926,"CBP Toronto Preclearance, Washington, DC"
1657,7928,"CBP Winnipeg Preclear, Washington, DC"
1658,7928,"CBP Winnipeg Preclearance, Washington, DC"
1659,7929,"CBP Ottawa Preclear, Washington, DC"
1660,7929,"CBP Ottawa Preclearance, Washington, DC"
1661,7930,"CBP Victoria Preclear, Washington, DC"
1662,7930,"CBP Victoria Preclearance, Washington, DC"
1663,7931,"CBP Halifax Nova Scotia Preclearance, Washington, DC"
1664,8525,"Algoma, ONT"
1665,8525,"Sault Ste. Marie, ONT"
1666,8525,"Soo, ONT"
1667,8525,"Algoma, ONT/Sault Ste. Marie, ONT/Soo, ONT"
1668,8525,"Algoma, ONT"
1669,8525,"Sault Ste. Marie, ONT"
1670,8525,"Soo, ONT"
1671,8525,"Algoma, ONT/Sault Ste. Marie, ONT/Soo, ONT"
1672,8526,"Bruce Mine, ONT"
1673,8526,"Bruce Mine, ONT"
1674,8527,"Thessalon, ONT"
1675,8527,"Thessalon, ONT"
1676,8528,"Fisher Harbour, BC"
1677,8528,"Fisher Harbour, BC"
1678,8530,"Mitchell Bay, ONT"
1679,8530,"Mitchell Bay, ONT"
1680,9000,All Other Canada Great Lakes Region Ports
1681,9000,"Bridgeburg, ONT"
1682,9000,"Fort Frances, ONT"
1683,9000,"Greenville, ONT"
1684,9000,"Slate Islands, ONT"
1685,9000,"Wiarton, ONT"
1686,9000,All Other Canada Great Lakes Region Ports
1687,9000,"Bridgeburg, ONT"
1688,9000,"Fort Frances, ONT"
1689,9000,"Greenville, ONT"
1690,9000,"Slate Islands, ONT"
1691,9000,"Wiarton, ONT"
1692,9232,"Calgary, Alberta"
1693,9232,"Calgary, Alberta"
1694,9554,"Otter Island, ONT"
1695,9554,"Otter Island, ONT"
1696,9555,"Michipicoten Harbor, ONT"
1697,9555,"Michipicoten, ONT"
1698,9555,"Michipicoten Harbor, ONT/Michipicoten, ONT"
1699,9555,"Michipicoten Harbor, ONT"
1700,9555,"Michipicoten, ONT"
1701,9555,"Michipicoten Harbor, ONT/Michipicoten, ONT"
1702,9601,"Marathon, ONT"
1703,9601,"Marathon, ONT"
1704,9605,"Walkerville, ONT"
1705,9605,"Walkerville, ONT"
1706,9662,"Fort Williams, ONT"
1707,9662,"Port Arthur, ONT"
1708,9662,"Thunder Bay, ONT"
1709,9662,"Fort Williams, ONT/Port Arthur, ONT/Thunder Bay, ONT"
1710,9662,"Fort Williams, ONT"
1711,9662,"Port Arthur, ONT"
1712,9662,"Thunder Bay, ONT"
1713,9662,"Fort Williams, ONT/Port Arthur, ONT/Thunder Bay, ONT"
1714,9663,"Port Weller, ONT"
1715,9663,"Port Weller, ONT"
1716,9665,"Bowmanville, ONT"
1717,9665,"Bowmanville, ONT"
1718,9667,"Whitefish River, ONT"
1719,9667,"Whitefish River, ONT"
1720,9669,"Heron Bay, ONT"
1721,9669,"Heron Bay, ONT"
1722,9670,"Oshawa, ONT"
1723,9670,"Oshawa, ONT"
1724,9671,"Port Whitby, ONT"
1725,9671,"Whitby, ONT"
1726,9671,"Port Whitby, ONT/Whitby, ONT"
1727,9671,"Port Whitby, ONT"
1728,9671,"Whitby, ONT"
1729,9671,"Port Whitby, ONT/Whitby, ONT"
1730,10100,All Other Greenland
1731,10100,Faeringehavn
1732,10100,Frederikshaab
1733,10100,Godhavn
1734,10100,Holsteinsborg
1735,10100,Ivigtut
1736,10100,Jakobshavn
1737,10100,Julianchaab
1738,10100,Julianehaab
1739,10100,Marmorilik
1740,10100,Mesters Vig
1741,10100,Mestersvig
1742,10100,Narsarssuak
1743,10100,Narssarssuaq
1744,10100,Tovkusoak
1745,10100,Tovqussaq
1746,10100,All Other Greenland
1747,10100,Faeringehavn
1748,10100,Frederikshaab
1749,10100,Godhavn
1750,10100,Holsteinsborg
1751,10100,Ivigtut
1752,10100,Jakobshavn
1753,10100,Julianchaab
1754,10100,Julianehaab
1755,10100,Marmorilik
1756,10100,Mesters Vig
1757,10100,Mestersvig
1758,10100,Narsarssuak
1759,10100,Narssarssuaq
1760,10100,Tovkusoak
1761,10100,Tovqussaq
1762,10101,Thule
1763,10101,Thule
1764,10125,Godthaab
1765,10125,Godthab
1766,10125,Godthaab/Godthab
1767,10125,Godthaab
1768,10125,Godthab
1769,10125,Godthaab/Godthab
1770,12200,All Other Canada Pacific Region Ports
1771,12200,"Butedale, BC"
1772,12200,"Dundas Island, BC"
1773,12200,"Esquimalt, BC"
1774,12200,"Hartley Bay, BC"
1775,12200,"Hartley, BC"
1776,12200,"Holsteinborg, BC"
1777,12200,"Jackson Bay, BC"
1778,12200,"Maple Bay, BC"
1779,12200,"McBride Bay, BC"
1780,12200,"Nootka, BC"
1781,12200,"Porcher Island, BC"
1782,12200,"San Mateo, BC"
1783,12200,"South Pender Island, BC"
1784,12200,"Steveston, BC"
1785,12200,"White Rock, BC"
1786,12200,All Other Canada Pacific Region Ports
1787,12200,"Butedale, BC"
1788,12200,"Dundas Island, BC"
1789,12200,"Esquimalt, BC"
1790,12200,"Hartley Bay, BC"
1791,12200,"Hartley, BC"
1792,12200,"Holsteinborg, BC"
1793,12200,"Jackson Bay, BC"
1794,12200,"Maple Bay, BC"
1795,12200,"McBride Bay, BC"
1796,12200,"Nootka, BC"
1797,12200,"Porcher Island, BC"
1798,12200,"San Mateo, BC"
1799,12200,"South Pender Island, BC"
1800,12200,"Steveston, BC"
1801,12200,"White Rock, BC"
1802,12202,"Port Alberni, BC"
1803,12202,"Port Alberni, BC"
1804,12203,"Alert Bay, BC"
1805,12203,"Alert Bay, BC"
1806,12204,"Port Clements, BC"
1807,12204,"Port Clements, BC"
1808,12205,"Sooke, BC"
1809,12205,"Sooke, BC"
1810,12206,"Texada, BC"
1811,12206,"Texada, BC"
1812,12207,"Campbell River, BC"
1813,12207,"Campbell River, BC"
1814,12208,"Howie Sound, BC"
1815,12208,"Squamish, BC"
1816,12208,"Twin Creeks, BC"
1817,12208,"Howie Sound, BC/Squamish, BC/Twin Creeks, BC"
1818,12208,"Howie Sound, BC"
1819,12208,"Squamish, BC"
1820,12208,"Twin Creeks, BC"
1821,12208,"Howie Sound, BC/Squamish, BC/Twin Creeks, BC"
1822,12209,"Ladysmith, BC"
1823,12209,"Ladysmith, BC"
1824,12210,"Masset, BC"
1825,12210,"Masset, BC"
1826,12211,"Port Hardy, BC"
1827,12211,"Port Hardy, BC"
1828,12212,"Woodfibre, BC"
1829,12212,"Woodfibre, BC"
1830,12213,"Cape Beale, BC"
1831,12213,"Cape Beale, BC"
1832,12214,"Blubber Bay, BC"
1833,12214,"Blubber Bay, BC"
1834,12215,"Beale Cove, BC"
1835,12215,"Beale Cove, BC"
1836,12216,"Bella Coola, BC"
1837,12216,"Bella Coola, BC"
1838,12217,"Jervis Inlet, BC"
1839,12217,"Jervis Inlet, BC"
1840,12218,"Ucuelet, BC"
1841,12218,"Ucuelet, BC"
1842,12219,"Sechelt, BC"
1843,12219,"Sechelt, BC"
1844,12229,"Chemainus, BC"
1845,12229,"Chemainus, BC"
1846,12231,"Cowichan Bay, BC"
1847,12231,"Cowichan Bay, BC"
1848,12234,"Crofton, BC"
1849,12234,"Crofton, BC"
1850,12237,"Elk Falls, BC"
1851,12237,"Elk Falls, BC"
1852,12246,"Duncan Bay, BC"
1853,12246,"Duncan Bay, BC"
1854,12261,"Fraser River, BC"
1855,12261,"Fraser River, BC"
1856,12275,"Gold River, BC"
1857,12275,"Gold River, BC"
1858,12287,"Kitimat, BC"
1859,12287,"Kitimat, BC"
1860,12406,"Nanaimo, BC"
1861,12406,"Nanaimo, BC"
1862,12407,"Harmac, BC"
1863,12407,"Harmac, BC"
1864,12408,"New Westminster, BC"
1865,12408,"New Westminster, BC"
1866,12420,"Port Edward, BC"
1867,12420,"Watson Island, BC"
1868,12420,"Port Edward, BC/Watson Island, BC"
1869,12420,"Port Edward, BC"
1870,12420,"Watson Island, BC"
1871,12420,"Port Edward, BC/Watson Island, BC"
1872,12422,"Port Alice, BC"
1873,12422,"Port Alice, BC"
1874,12426,"Port Mann, BC"
1875,12426,"Port Mann, BC"
1876,12428,"Port Mellon, BC"
1877,12428,"Port Mellon, BC"
1878,12430,"Port Moody, BC"
1879,12430,"Port Moody, BC"
1880,12441,"Powell River, BC"
1881,12441,"Powell River, BC"
1882,12442,"Prince Rupert, BC"
1883,12442,"Prince Rupert, BC"
1884,12444,"Port Simpson, BC"
1885,12444,"Port Simpson, BC"
1886,12468,"Sidney, BC"
1887,12468,"Sidney, BC"
1888,12475,"Stanovan, BC"
1889,12475,"Stanovan, BC"
1890,12478,"Stewart, BC"
1891,12478,"Stewart, BC"
1892,12482,"Tahsis, BC"
1893,12482,"Tahsis, BC"
1894,12488,"Whonnock, BC"
1895,12488,"Whonock, BC"
1896,12488,"Whonnock, BC/Whonock, BC"
1897,12488,"Whonnock, BC"
1898,12488,"Whonock, BC"
1899,12488,"Whonnock, BC/Whonock, BC"
1900,12489,"Robert’s Bank, BC"
1901,12489,"Robert’s Bank, BC"
1902,12490,"Mission, BC"
1903,12490,"Mission, BC"
1904,12491,"Union Bay, BC"
1905,12491,"Union Bay, BC"
1906,12492,"Van Anda, BC"
1907,12492,"Van Anda, BC"
1908,12493,"Gooch Island, BC"
1909,12493,"Vancouver, BC"
1910,12493,"Gooch Island, BC/Vancouver, BC"
1911,12493,"Gooch Island, BC"
1912,12493,"Vancouver, BC"
1913,12493,"Gooch Island, BC/Vancouver, BC"
1914,12494,"Ganges, BC"
1915,12494,"Victoria, BC"
1916,12494,"Ganges, BC/Victoria, BC"
1917,12494,"Ganges, BC"
1918,12494,"Victoria, BC"
1919,12494,"Ganges, BC/Victoria, BC"
1920,12495,"Burnaby, BC"
1921,12495,"Burnaby, BC"
1922,12496,"Delta, BC"
1923,12496,"Delta, BC"
1924,12497,"Richmond, BC"
1925,12497,"Richmond, BC"
1926,12498,"Oak Bay, BC"
1927,12498,"Oak Bay, BC"
1928,13400,All Other Canada Atlantic Region Ports
1929,13400,"Back Bay, NB"
1930,13400,"Bliss Harbor, NB"
1931,13400,"Bridgetown, NS"
1932,13400,"Deadmans Harbour, NB"
1933,13400,"Dipper Harbor, NB"
1934,13400,"Fox River, QUE"
1935,13400,"Maces Bay, NB"
1936,13400,"Red Head, NB"
1937,13400,"Sandy Cove, NS"
1938,13400,"Spences Island, NS"
1939,13400,"Wilsons Beach, NB"
1940,13400,All Other Canada Atlantic Region Ports
1941,13400,"Back Bay, NB"
1942,13400,"Bliss Harbor, NB"
1943,13400,"Bridgetown, NS"
1944,13400,"Deadmans Harbour, NB"
1945,13400,"Dipper Harbor, NB"
1946,13400,"Fox River, QUE"
1947,13400,"Maces Bay, NB"
1948,13400,"Red Head, NB"
1949,13400,"Sandy Cove, NS"
1950,13400,"Spences Island, NS"
1951,13400,"Wilsons Beach, NB"
1952,13410,"Cacouna, QUE"
1953,13410,"Cacouna, QUE"
1954,13420,"Digby, NS"
1955,13420,"Port of Digby, NS"
1956,13420,"Digby, NS/Port of Digby, NS"
1957,13420,"Digby, NS"
1958,13420,"Port of Digby, NS"
1959,13420,"Digby, NS/Port of Digby, NS"
1960,13430,"Port Maitland, NS"
1961,13430,"Port Maitland, NS"
1962,13435,"Beaver Harbour, NB"
1963,13435,"Beaver Harbour, NB"
1964,13436,"Mulgrave, NS"
1965,13436,"Mulgrave, NS"
1966,13437,"Louisburg, NS"
1967,13437,"Louisburg, NS"
1968,13441,"Becancour, QUE"
1969,13441,"Becancour, QUE"
